																																																																																																																
Globals:	maxSwarmSize=	1000000	minimalExcitement=	1.0E-4	randomSeedCounter=	0	randomSeedTimer=	0	useSecureRandom=	false																																																																																																						
	started	ended	method	msmts	iter	FlameClass	F_R0C0_real	F_R0C0_imag	F_R1C0_real	F_R1C0_imag	F_absQ	F_size	F_sDim	F_pDim	F_target	F_anregung	F_tgt[ 0]	F_excit[ 0]	F_tgt[ 1]	F_excit[ 1]	F_NullPairsRe[ 0]	F_NullPairsIm[ 0]	F_NullPairsRe[ 1]	F_NullPairsIm[ 1]	F_NullPairsRe[ 2]	F_NullPairsIm[ 2]	F_NullPairsRe[ 3]	F_NullPairsIm[ 3]	F_obR0C0_real	F_obR0C0_imag	F_obR0C1_real	F_obR0C1_imag	F_obR1C0_real	F_obR1C0_imag	F_obR1C1_real	F_obR1C1_imag	F_P0I0	F_P0I1	F_P0I2	F_P0I3	F_P1I0	F_P1I1	F_P1I2	F_P1I3	F_P2I0	F_P2I1	F_P2I2	F_P2I3	F_P3I0	F_P3I1	F_P3I2	F_P3I3	F_R0C0_real	F_R0C0_imag	F_R0C1_real	F_R0C1_imag	F_R1C0_real	F_R1C0_imag	F_R1C1_real	F_R1C1_imag	F_peR0C0_real	F_peR0C0_imag	F_peR1C0_real	F_peR1C0_imag	F_evR0C0_real	F_evR0C0_imag	F_evR0C1_real	F_evR0C1_imag	F_evR1C0_real	F_evR1C0_imag	F_evR1C1_real	F_evR1C1_imag	F_ewR0C0_real	F_ewR0C0_imag	F_ewR1C0_real	F_ewR1C0_imag	avgIter	conv	div	target[0]	target[1]	sigma[0]	sigma[1]	dist[0]	dist[1]	sigma[0]	sigma[1]	minAbs	maxAbs	avgAbs	sigmaAbs	minSize	maxSize	avgSize	sigmaSize	minNP0	maxNP0	avgNP0	sigmaNP0	minNP1	maxNP1	avgNP1	sigmaNP1	minNP2	maxNP2	avgNP2	sigmaNP2	minNP3	maxNP3	avgNP3	sigmaNP3	nodeHash
	17/12/16 21:56	17/12/16 21:57	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	0	0	10000	740	2	4	0	0	0	0	0	0	0	20	50	50	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	50	50	50	50	50	50	50	50	50	50	50	50	100	0	0	0	0	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	0	1000	0	1	0	0	0	1	0	0	0	100	100	100	0	740	740	740	0	20	20	20	0	100	100	100	0	100	100	100	0	100	100	100	0	569586CE
	17/12/16 21:56	17/12/16 21:57	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	1	0	10001	581	2	4	0.02	0.0004	0.02	0.0004	0.02	0.0004	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	1	20	0	20	50	50	50	50	50	50	50	50	100	0	1	0	1	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	1000	0	0.9999	0.0001	0.00032	0.00032	1	0	0	0	57	252	101	12	984	97603	17098	13278	220	44229	8012	79	22	1298	127	11	97	1529	156	11	99	2546	196	13	5D0526E3
	17/12/16 21:57	17/12/16 21:57	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	2	0	10004	582	2	4	0.03998	0.0016	0.03998	0.0016	0.03998	0.0016	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	2	20	0	20	50	50	50	50	50	50	50	50	100	0	2	0	2	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	40	1000	0	0.9996	0.0004	0.00063	0.00063	1	0	0	0	34	354	103	19	986	121956	18870	12681	220	54532	8580	75	23	2103	233	14	97	2438	248	15	99	6103	312	20	569586CE
	17/12/16 21:57	17/12/16 21:57	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	3	0	10009	583	2	4	0.05995	0.00359	0.05995	0.00359	0.05995	0.00359	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	3	20	0	20	50	50	50	50	50	50	50	50	100	0	3	0	3	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	40	1000	0	0.9991	0.0009	0.00095	0.00095	0.998	0.002	0.00141	0.00141	45	1096	107	38	991	267036	20014	14793	219	46570	8759	72	26	106744	436	58	97	15322	336	23	99	17403	409	28	5D0526E3
	17/12/16 21:57	17/12/16 21:58	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	4	0	10016	584	2	4	0.07987	0.00638	0.07987	0.00638	0.07987	0.00638	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	4	20	0	20	50	50	50	50	50	50	50	50	100	0	4	0	4	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	39	1000	0	0.9984	0.0016	0.00126	0.00126	0.997	0.003	0.00173	0.00173	43	370	106	27	1851	149033	19514	11718	406	56259	8454	70	43	2970	397	17	100	23987	385	28	99	12584	452	25	569586CE
	17/12/16 21:57	17/12/16 21:58	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	5	0	10025	585	2	4	0.09975	0.00995	0.09975	0.00995	0.09975	0.00995	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	5	20	0	20	50	50	50	50	50	50	50	50	100	0	5	0	5	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	1000	0	0.99751	0.00249	0.00158	0.00158	1	0	0	0	49	809	109	34	4269	240921	20414	14630	1656	85801	8708	77	82	3996	467	18	108	6240	421	19	99	26215	539	32	5D0526E3
	17/12/16 21:58	17/12/16 21:58	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	6	0	10036	586	2	4	0.11957	0.0143	0.11957	0.0143	0.11957	0.0143	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	6	20	0	20	50	50	50	50	50	50	50	50	100	0	6	0	6	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	1000	0	0.99641	0.00359	0.00189	0.00189	0.994	0.006	0.00244	0.00244	40	1082	111	49	3698	384922	20318	19231	622	159932	8459	87	104	24104	555	31	120	26904	514	35	100	13480	555	26	569586CE
	17/12/16 21:58	17/12/16 21:59	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	7	0	10049	587	2	4	0.13932	0.01941	0.13932	0.01941	0.13932	0.01941	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	7	20	0	20	50	50	50	50	50	50	50	50	100	0	7	0	7	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	1000	0	0.99512	0.00488	0.0022	0.0022	0.995	0.005	0.00223	0.00223	39	473	112	37	4122	167224	21176	15805	765	55409	8623	77	117	22574	630	29	116	20554	545	30	99	28048	711	38	5D0526E3
	17/12/16 21:58	17/12/16 21:59	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	8	0	10064	588	2	4	0.15898	0.02528	0.15898	0.02528	0.15898	0.02528	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	8	20	0	20	50	50	50	50	50	50	50	50	100	0	8	0	8	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	999	1	0.99364	0.00636	0.00251	0.00251	0.997	0.003	0.00173	0.00173	33	1427	114	55	4138	224791	20078	15478	949	79423	8076	77	93	7221	638	23	127	6555	543	22	105	19971	700	36	569586CE
	17/12/16 21:59	17/12/16 21:59	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	9	0	10081	589	2	4	0.17855	0.03188	0.17855	0.03188	0.17855	0.03188	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	9	20	0	20	50	50	50	50	50	50	50	50	100	0	9	0	9	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	1000	0	0.99197	0.00803	0.00282	0.00282	0.989	0.011	0.0033	0.0033	15	803	116	51	3757	261691	21209	19008	506	82833	8113	76	136	83231	893	59	109	29436	684	39	100	31547	830	43	5D0526E3
	17/12/16 21:59	17/12/16 22:00	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	10	0	10100	590	2	4	0.19802	0.03921	0.19802	0.03921	0.19802	0.03921	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	10	20	0	20	50	50	50	50	50	50	50	50	100	0	10	0	10	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	1000	0	0.9901	0.0099	0.00313	0.00313	0.99	0.01	0.00315	0.00315	27	703	116	47	3221	261939	21121	19345	351	103779	8310	86	137	21170	764	30	122	18807	628	29	99	22615	772	36	569586CE
	17/12/16 21:59	17/12/16 22:00	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	11	0	10121	591	2	4	0.21737	0.04725	0.21737	0.04725	0.21737	0.04725	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	11	20	0	20	50	50	50	50	50	50	50	50	100	0	11	0	11	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	1000	0	0.98804	0.01196	0.00344	0.00344	0.99	0.01	0.00315	0.00315	35	780	119	60	4104	280593	21674	22182	801	111360	8384	92	177	18169	829	32	126	20699	692	32	111	16267	842	38	5D0526E3
	17/12/16 22:00	17/12/16 22:00	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	12	0	10144	592	2	4	0.23659	0.05598	0.23659	0.05598	0.23659	0.05598	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	12	20	0	20	50	50	50	50	50	50	50	50	100	0	12	0	12	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	998	2	0.9858	0.0142	0.00374	0.00374	0.98196	0.01804	0.00421	0.00421	26	1173	121	65	2006	184416	21193	17300	313	66068	7976	79	123	24064	881	33	89	9463	715	28	30	30487	932	44	569586CE
	17/12/16 22:00	17/12/16 22:00	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	13	0	10169	593	2	4	0.25568	0.06537	0.25568	0.06537	0.25568	0.06537	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	13	20	0	20	50	50	50	50	50	50	50	50	100	0	13	0	13	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	999	1	0.98338	0.01662	0.00404	0.00404	0.98699	0.01301	0.00359	0.00359	28	1063	126	73	1692	286957	23058	23448	92	105085	8614	92	98	56724	1059	52	120	19192	778	34	117	41585	981	44	5D0526E3
	17/12/16 22:00	17/12/16 22:01	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	14	0	10196	594	2	4	0.27462	0.07541	0.27462	0.07541	0.27462	0.07541	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	14	20	0	20	50	50	50	50	50	50	50	50	100	0	14	0	14	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	999	1	0.98078	0.01922	0.00434	0.00434	0.97297	0.02703	0.00513	0.00513	22	1042	124	66	2263	337900	22760	23274	157	95559	8298	87	211	56895	1052	47	120	28563	849	39	106	53839	1083	52	569586CE
	17/12/16 22:00	17/12/16 22:01	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	15	0	10225	595	2	4	0.2934	0.08608	0.2934	0.08608	0.2934	0.08608	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	15	20	0	20	50	50	50	50	50	50	50	50	100	0	15	0	15	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	1000	0	0.978	0.022	0.00464	0.00464	0.974	0.026	0.00503	0.00503	13	592	123	57	2154	254439	22632	19915	316	111481	8294	86	192	58842	1040	45	84	48744	858	43	107	14154	1023	37	5D0526E3
	17/12/16 22:01	17/12/16 22:02	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	16	0	10256	596	2	4	0.31201	0.09735	0.31201	0.09735	0.31201	0.09735	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	16	20	0	20	50	50	50	50	50	50	50	50	100	0	16	0	16	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	1000	0	0.97504	0.02496	0.00493	0.00493	0.968	0.032	0.00557	0.00557	22	1660	129	87	2016	647396	24144	30562	417	157373	8427	94	173	76239	1204	55	125	46531	991	49	104	136349	1346	71	569586CE
	17/12/16 22:01	17/12/16 22:02	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	17	0	10289	597	2	4	0.33045	0.1092	0.33045	0.1092	0.33045	0.1092	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	17	20	0	20	50	50	50	50	50	50	50	50	100	0	17	0	17	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	996	4	0.97191	0.02809	0.00524	0.00524	0.97189	0.02811	0.00524	0.00524	17	1210	138	98	2294	342729	26170	30777	29	128129	9184	103	136	67460	1287	55	62	40268	1069	47	102	72264	1432	63	5D0526E3
	17/12/16 22:02	17/12/16 22:03	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	18	0	10324	598	2	4	0.3487	0.12159	0.3487	0.12159	0.3487	0.12159	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	18	20	0	20	50	50	50	50	50	50	50	50	100	0	18	0	18	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	36	998	2	0.96862	0.03138	0.00552	0.00552	0.96593	0.03407	0.00574	0.00574	19	1891	136	115	2485	515978	25611	36913	335	213963	8962	114	177	100896	1399	63	50	34565	999	42	108	179518	1332	76	569586CE
	17/12/16 22:02	17/12/16 22:03	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	19	0	10361	599	2	4	0.36676	0.13451	0.36676	0.13451	0.36676	0.13451	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	19	20	0	20	50	50	50	50	50	50	50	50	100	0	19	0	19	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	35	998	2	0.96516	0.03484	0.0058	0.0058	0.96493	0.03507	0.00582	0.00582	19	1721	133	102	2028	578093	24431	32196	211	184768	8363	98	165	125992	1346	66	72	217251	1206	84	102	37987	1190	47	5D0526E3
	17/12/16 22:03	17/12/16 22:04	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	20	0	10400	600	2	4	0.38462	0.14793	0.38462	0.14793	0.38462	0.14793	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	20	20	0	20	50	50	50	50	50	50	50	50	100	0	20	0	20	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	39	996	4	0.96154	0.03846	0.00609	0.00609	0.95683	0.04317	0.00644	0.00644	22	1086	145	109	2153	530932	28376	39095	294	139225	9055	102	126	197308	2026	91	76	113632	1461	73	118	68026	1524	59	569586CE
	17/12/16 22:03	17/12/16 22:04	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	21	0	10441	601	2	4	0.40226	0.16181	0.40226	0.16181	0.40226	0.16181	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	21	20	0	20	50	50	50	50	50	50	50	50	100	0	21	0	21	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	996	4	0.95776	0.04224	0.00637	0.00637	0.96084	0.03916	0.00615	0.00615	17	1728	146	127	1436	841216	28529	46709	320	360363	9891	133	63	90428	1479	58	53	89108	1248	59	35	50869	1523	57	5D0526E3
	17/12/16 22:04	17/12/16 22:04	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	22	0	10484	602	2	4	0.41969	0.17614	0.41969	0.17614	0.41969	0.17614	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	22	20	0	20	50	50	50	50	50	50	50	50	100	0	22	0	22	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	999	1	0.95383	0.04617	0.00664	0.00664	0.95095	0.04905	0.00683	0.00683	22	1028	143	99	1520	449778	27438	35520	204	194267	9193	110	194	74868	1548	57	94	24334	1202	45	83	55913	1654	60	569586CE
	17/12/16 22:04	17/12/16 22:06	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	23	0	10529	603	2	4	0.43689	0.19087	0.43689	0.19087	0.43689	0.19087	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	23	20	0	20	50	50	50	50	50	50	50	50	100	0	23	0	23	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	37	997	3	0.94976	0.05024	0.00692	0.00692	0.95186	0.04814	0.00678	0.00678	29	1072	141	93	1622	408322	26751	31816	68	136609	8780	99	143	61253	1527	57	42	51232	1228	52	74	72879	1719	69	5D0526E3
	17/12/16 22:04	17/12/16 22:05	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	24	0	10576	604	2	4	0.45386	0.20599	0.45386	0.20599	0.45386	0.20599	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	24	20	0	20	50	50	50	50	50	50	50	50	100	0	24	0	24	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	39	994	6	0.94554	0.05446	0.0072	0.0072	0.93964	0.06036	0.00755	0.00755	24	2221	151	135	2223	602617	29076	41380	312	164609	9260	110	197	179538	1865	83	54	89558	1465	67	69	106770	1819	70	569586CE
	17/12/16 22:05	17/12/16 22:06	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	25	0	10625	605	2	4	0.47059	0.22145	0.47059	0.22145	0.47059	0.22145	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	25	20	0	20	50	50	50	50	50	50	50	50	100	0	25	0	25	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	40	995	5	0.94118	0.05882	0.00746	0.00746	0.93668	0.06332	0.00772	0.00772	16	1274	152	116	1572	345989	29801	36082	246	118938	9441	105	143	148563	2089	81	54	53990	1415	53	49	87962	1822	67	569586CE
	17/12/16 22:06	17/12/16 22:08	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	26	0	10676	606	2	4	0.48707	0.23724	0.48707	0.23724	0.48707	0.23724	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	26	20	0	20	50	50	50	50	50	50	50	50	100	0	26	0	26	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	995	5	0.93668	0.06332	0.00772	0.00772	0.94271	0.05729	0.00737	0.00737	16	1516	155	129	1642	493569	30932	40101	296	112412	9783	108	168	79664	1891	67	54	160109	1781	86	73	51482	1877	64	5D0526E3
	17/12/16 22:06	17/12/16 22:07	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	27	0	10729	607	2	4	0.50331	0.25332	0.50331	0.25332	0.50331	0.25332	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	27	20	0	20	50	50	50	50	50	50	50	50	100	0	27	0	27	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	38	997	3	0.93205	0.06795	0.00797	0.00797	0.92879	0.07121	0.00815	0.00815	25	1781	145	104	1494	524603	28210	39374	202	219167	8963	111	164	165284	1967	81	72	76900	1362	60	55	112525	1687	71	569586CE
	17/12/16 22:07	17/12/16 22:07	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	28	0	10784	608	2	4	0.51929	0.26966	0.51929	0.26966	0.51929	0.26966	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	28	20	0	20	50	50	50	50	50	50	50	50	100	0	28	0	28	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	995	5	0.9273	0.0727	0.00823	0.00823	0.93065	0.06935	0.00805	0.00805	23	1754	154	119	1979	443607	29983	34459	95	126298	9338	102	158	173656	2268	86	77	59592	1481	55	97	46777	1768	55	569586CE
	17/12/16 22:07	17/12/16 22:08	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	29	0	10841	609	2	4	0.53501	0.28623	0.53501	0.28623	0.53501	0.28623	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	29	20	0	20	50	50	50	50	50	50	50	50	100	0	29	0	29	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	996	4	0.92242	0.07758	0.00848	0.00848	0.91867	0.08133	0.00866	0.00866	25	1808	159	127	1393	422403	31882	43198	249	183291	9675	113	144	132567	2292	77	69	101195	1761	72	68	148677	2072	79	569586CE
	17/12/16 22:08	17/12/16 22:11	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	30	0	10900	610	2	4	0.55046	0.303	0.55046	0.303	0.55046	0.303	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	30	20	0	20	50	50	50	50	50	50	50	50	100	0	30	0	30	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	45	990	10	0.91743	0.08257	0.00875	0.00875	0.90505	0.09495	0.00932	0.00932	19	1731	172	156	1833	518189	34560	45227	281	192732	10202	118	135	87568	2881	88	35	114765	1975	72	69	42957	2069	60	5D0526E3
	17/12/16 22:08	17/12/16 22:09	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	31	0	10961	611	2	4	0.56564	0.31995	0.56564	0.31995	0.56564	0.31995	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	31	20	0	20	50	50	50	50	50	50	50	50	100	0	31	0	31	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	42	997	3	0.91233	0.08767	0.00896	0.00896	0.91073	0.08927	0.00903	0.00903	28	1639	161	134	1872	546154	32462	43457	158	143544	9752	115	126	77779	2245	65	47	41100	1649	55	68	174138	2440	93	569586CE
	17/12/16 22:09	17/12/16 22:10	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	32	0	11024	612	2	4	0.58055	0.33704	0.58055	0.33704	0.58055	0.33704	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	32	20	0	20	50	50	50	50	50	50	50	50	100	0	32	0	32	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	41	992	8	0.90711	0.09289	0.00922	0.00922	0.91028	0.08972	0.00907	0.00907	17	1256	160	118	1433	332210	30163	35458	162	114331	9365	110	112	60055	2156	61	58	48689	1498	52	31	57059	1919	64	569586CE
	17/12/16 22:10	17/12/16 22:10	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	33	0	11089	613	2	4	0.59518	0.35424	0.59518	0.35424	0.59518	0.35424	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	33	20	0	20	50	50	50	50	50	50	50	50	100	0	33	0	33	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	43	995	5	0.90179	0.09821	0.00943	0.00943	0.91055	0.08945	0.00905	0.00905	33	1439	165	122	1618	443780	32204	36837	7	149173	9793	105	201	135362	2450	81	54	58402	1678	59	78	35285	2033	58	569586CE
	17/12/16 22:10	17/12/16 22:11	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	34	0	11156	614	2	4	0.60954	0.37154	0.60954	0.37154	0.60954	0.37154	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	34	20	0	20	50	50	50	50	50	50	50	50	100	0	34	0	34	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	44	995	5	0.89638	0.10362	0.00966	0.00966	0.91558	0.08442	0.00881	0.00881	27	1753	167	132	2620	743205	34812	47632	116	311261	10901	129	122	78139	2329	67	69	57430	1666	55	39	75032	2358	73	569586CE
	17/12/16 22:11	17/12/16 22:13	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	35	0	11225	615	2	4	0.62361	0.38889	0.62361	0.38889	0.62361	0.38889	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	35	20	0	20	50	50	50	50	50	50	50	50	100	0	35	0	35	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	46	996	4	0.89087	0.10913	0.00988	0.00988	0.89859	0.10141	0.00956	0.00956	19	1433	174	139	1899	676111	36928	50763	106	229712	11058	133	162	106961	2833	82	54	40826	1884	59	89	79956	2531	76	5D0526E3
	17/12/16 22:11	17/12/16 22:12	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	36	0	11296	616	2	4	0.63739	0.40627	0.63739	0.40627	0.63739	0.40627	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	36	20	0	20	50	50	50	50	50	50	50	50	100	0	36	0	36	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	45	993	7	0.88527	0.11473	0.01011	0.01011	0.86908	0.13092	0.0107	0.0107	22	1992	174	154	1939	520599	34983	47968	167	170964	9669	116	185	151295	3140	94	21	74961	1961	68	56	136686	2562	85	569586CE
	17/12/16 22:12	17/12/16 22:13	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	37	0	11369	617	2	4	0.65089	0.42366	0.65089	0.42366	0.65089	0.42366	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	37	20	0	20	50	50	50	50	50	50	50	50	100	0	37	0	37	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	45	989	11	0.87958	0.12042	0.01035	0.01035	0.87563	0.12437	0.01049	0.01049	15	1839	177	168	1616	474911	34594	44620	94	131264	9659	112	78	191588	3108	96	43	104939	2029	74	75	49897	2338	67	569586CE
	17/12/16 22:13	17/12/16 22:14	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	38	0	11444	618	2	4	0.6641	0.44103	0.6641	0.44103	0.6641	0.44103	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	38	20	0	20	50	50	50	50	50	50	50	50	100	0	38	0	38	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	46	991	9	0.87382	0.12618	0.01055	0.01055	0.85469	0.14531	0.01119	0.01119	21	1257	176	146	1889	422358	35146	43893	150	166943	9527	115	210	81284	3254	89	22	84510	2103	69	73	62194	2525	69	5D0526E3
	17/12/16 22:13	17/12/16 22:19	Referenzmethode	1000	200	de.bzus.flame.process.PauliFlame	100	0	39	0	11521	619	2	4	0.67702	0.45836	0.67702	0.45836	0.67702	0.45836	0	20	0	20	50	50	50	50	1	0	0	0	0	0	-1	0	100	20	0	20	39	20	0	20	50	50	50	50	50	50	50	50	100	0	39	0	39	0	100	0	1	0	0	0	1	0	0	0	0	0	1	0	-1	0	1	0	46	993	7	0.86798	0.13202	0.01074	0.01074	0.86707	0.13293	0.01077	0.01077	23	2152	178	164	1368	591448	37490	53607	73	245495	10403	127	200	160580	3274	101	38	98943	2107	70	91	90906	2793	82	569586CE
